amt,fiitax_se,tfica_se,totfedtax_se,fiitax_wage,tfica_wage,totfedtax_wage
796900,188760.3,45212.012,233972.31,252683.5,26450.35,279133.84
797000,188789.48,45215.52,234005,252720.5,26452.699,279173.19
797100,188818.7,45219.031,234037.73,252757.5,26455.051,279212.56
797200,188847.91,45222.539,234070.44,252794.5,26457.4,279251.91
797300,188877.09,45226.051,234103.14,252831.5,26459.75,279291.25
797400,188906.31,45229.559,234135.88,252868.5,26462.1,279330.59
797500,188935.52,45233.07,234168.59,252905.5,26464.449,279369.94
797600,188964.72,45236.578,234201.3,252942.5,26466.801,279409.31
797700,188993.92,45240.078,234234,252979.5,26469.15,279448.66
797800,189023.13,45243.59,234266.72,253016.5,26471.5,279488
797900,189052.33,45247.102,234299.44,253053.5,26473.85,279527.34
798000,189081.53,45250.609,234332.14,253090.5,26476.199,279566.69
798100,189110.73,45254.121,234364.86,253127.5,26478.551,279606.06
798200,189139.94,45257.629,234397.56,253164.5,26480.9,279645.41
798300,189169.14,45261.141,234430.28,253201.5,26483.25,279684.75
798400,189198.34,45264.648,234463,253238.5,26485.6,279724.09
798500,189227.55,45268.16,234495.7,253275.5,26487.949,279763.44
798600,189256.75,45271.672,234528.42,253312.5,26490.301,279802.81
798700,189285.95,45275.18,234561.13,253349.5,26492.65,279842.16
798800,189315.16,45278.691,234593.84,253386.5,26495,279881.5
798900,189344.36,45282.199,234626.56,253423.5,26497.35,279920.84
799000,189373.56,45285.711,234659.28,253460.5,26499.699,279960.19
799100,189402.77,45289.219,234691.98,253497.5,26502.051,279999.56
799200,189431.97,45292.719,234724.69,253534.5,26504.4,280038.91
799300,189461.19,45296.23,234757.42,253571.5,26506.75,280078.25
799400,189490.38,45299.738,234790.11,253608.5,26509.1,280117.59
799500,189519.58,45303.25,234822.83,253645.5,26511.449,280156.94
799600,189548.8,45306.762,234855.56,253682.5,26513.801,280196.31
799700,189577.98,45310.27,234888.25,253719.5,26516.15,280235.66
799800,189607.2,45313.781,234920.98,253756.5,26518.5,280275
799900,189636.41,45317.289,234953.69,253793.5,26520.85,280314.34
800000,189665.59,45320.801,234986.39,253830.5,26523.199,280353.69
800100,189694.81,45324.309,235019.13,253867.5,26525.551,280393.06
800200,189724.02,45327.82,235051.84,253904.5,26527.9,280432.41
800300,189753.2,45331.328,235084.53,253941.5,26530.25,280471.75
800400,189782.42,45334.84,235117.27,253978.5,26532.6,280511.09
800500,189811.63,45338.352,235149.97,254015.5,26534.949,280550.44
800600,189840.81,45341.852,235182.66,254052.5,26537.301,280589.81
800700,189870.03,45345.359,235215.39,254089.5,26539.65,280629.16
800800,189899.23,45348.871,235248.11,254126.5,26542,280668.5
800900,189928.44,45352.379,235280.81,254163.5,26544.35,280707.84
801000,189957.64,45355.891,235313.53,254200.5,26546.699,280747.19
801100,189986.84,45359.398,235346.25,254237.5,26549.051,280786.56
801200,190016.05,45362.91,235378.95,254274.5,26551.4,280825.91
801300,190045.25,45366.422,235411.67,254311.5,26553.75,280865.25
801400,190074.45,45369.93,235444.38,254348.5,26556.1,280904.59
801500,190103.66,45373.441,235477.09,254385.5,26558.449,280943.94
801600,190132.86,45376.949,235509.81,254422.5,26560.801,280983.31
801700,190162.06,45380.461,235542.53,254459.5,26563.15,281022.66
801800,190191.27,45383.969,235575.23,254496.5,26565.5,281062
801900,190220.47,45387.48,235607.95,254533.5,26567.85,281101.34
802000,190249.69,45390.98,235640.67,254570.5,26570.199,281140.69
802100,190278.88,45394.488,235673.36,254607.5,26572.551,281180.06
802200,190308.08,45398,235706.08,254644.5,26574.9,281219.41
802300,190337.3,45401.512,235738.81,254681.5,26577.25,281258.75
802400,190366.48,45405.02,235771.5,254718.5,26579.6,281298.09
802500,190395.69,45408.531,235804.22,254755.5,26581.949,281337.44
802600,190424.91,45412.039,235836.94,254792.5,26584.301,281376.81
802700,190454.09,45415.551,235869.64,254829.5,26586.65,281416.16
802800,190483.3,45419.059,235902.36,254866.5,26589,281455.5
802900,190512.52,45422.57,235935.09,254903.5,26591.35,281494.84
803000,190541.7,45426.078,235967.78,254940.5,26593.699,281534.19
803100,190570.92,45429.59,236000.52,254977.5,26596.051,281573.56
803200,190600.13,45433.102,236033.22,255014.5,26598.4,281612.91
803300,190629.31,45436.609,236065.92,255051.5,26600.75,281652.25
803400,190658.53,45440.121,236098.66,255088.5,26603.1,281691.59
803500,190687.73,45443.621,236131.36,255125.5,26605.449,281730.94
803600,190716.94,45447.129,236164.06,255162.5,26607.801,281770.31
803700,190746.14,45450.641,236196.78,255199.5,26610.15,281809.66
803800,190775.34,45454.148,236229.5,255236.5,26612.5,281849
803900,190804.55,45457.66,236262.2,255273.5,26614.85,281888.34
804000,190833.75,45461.172,236294.92,255310.5,26617.199,281927.69
804100,190862.95,45464.68,236327.63,255347.5,26619.551,281967.06
804200,190892.16,45468.191,236360.34,255384.5,26621.9,282006.41
804300,190921.36,45471.699,236393.06,255421.5,26624.25,282045.75
804400,190950.56,45475.211,236425.78,255458.5,26626.6,282085.09
804500,190979.77,45478.719,236458.48,255495.5,26628.949,282124.44
804600,191008.97,45482.23,236491.2,255532.5,26631.301,282163.81
804700,191038.17,45485.738,236523.91,255569.5,26633.65,282203.16
804800,191067.38,45489.25,236556.63,255606.5,26636,282242.5
804900,191096.58,45492.75,236589.33,255643.5,26638.35,282281.84
805000,191125.78,45496.262,236622.05,255680.5,26640.699,282321.19
805100,191154.98,45499.77,236654.75,255717.5,26643.051,282360.56
805200,191184.19,45503.281,236687.47,255754.5,26645.4,282399.91
805300,191213.41,45506.789,236720.19,255791.5,26647.75,282439.25
805400,191242.59,45510.301,236752.89,255828.5,26650.1,282478.59
805500,191271.8,45513.809,236785.61,255865.5,26652.449,282517.94
805600,191301.02,45517.32,236818.34,255902.5,26654.801,282557.31
805700,191330.2,45520.828,236851.03,255939.5,26657.15,282596.66
805800,191359.41,45524.34,236883.75,255976.5,26659.5,282636
805900,191388.63,45527.852,236916.47,256013.5,26661.85,282675.34
806000,191417.81,45531.359,236949.17,256050.5,26664.199,282714.69
806100,191447.02,45534.871,236981.89,256087.5,26666.551,282754.06
806200,191476.23,45538.379,237014.61,256124.5,26668.9,282793.41
806300,191505.44,45541.879,237047.31,256161.5,26671.25,282832.75
806400,191534.64,45545.391,237080.03,256198.5,26673.6,282872.09
806500,191563.84,45548.898,237112.75,256235.5,26675.949,282911.44
806600,191593.05,45552.41,237145.45,256272.5,26678.301,282950.81
806700,191622.25,45555.922,237178.17,256309.5,26680.65,282990.16
806800,191651.45,45559.43,237210.88,256346.5,26683,283029.5
806900,191680.66,45562.941,237243.59,256383.5,26685.35,283068.84
807000,191709.86,45566.449,237276.31,256420.5,26687.699,283108.19
807100,191739.06,45569.961,237309.03,256457.5,26690.051,283147.56
807200,191768.27,45573.469,237341.73,256494.5,26692.4,283186.91
807300,191797.47,45576.98,237374.45,256531.5,26694.75,283226.25
807400,191826.67,45580.488,237407.16,256568.5,26697.1,283265.59
807500,191855.88,45584,237439.88,256605.5,26699.449,283304.94
807600,191885.08,45587.512,237472.59,256642.5,26701.801,283344.31
807700,191914.28,45591.012,237505.3,256679.5,26704.15,283383.66
807800,191943.48,45594.52,237538,256716.5,26706.5,283423
807900,191972.69,45598.031,237570.72,256753.5,26708.85,283462.34
808000,192001.89,45601.539,237603.44,256790.5,26711.199,283501.69
808100,192031.09,45605.051,237636.14,256827.5,26713.551,283541.06
808200,192060.3,45608.559,237668.86,256864.5,26715.9,283580.41
808300,192089.5,45612.07,237701.56,256901.5,26718.25,283619.75
808400,192118.7,45615.578,237734.28,256938.5,26720.6,283659.09
808500,192147.91,45619.09,237767,256975.5,26722.949,283698.44
808600,192177.13,45622.602,237799.72,257012.5,26725.301,283737.81
808700,192206.31,45626.109,237832.42,257049.5,26727.65,283777.16
808800,192235.52,45629.621,237865.14,257086.5,26730,283816.5
808900,192264.73,45633.129,237897.86,257123.5,26732.35,283855.84
809000,192293.94,45636.641,237930.58,257160.5,26734.699,283895.19
809100,192323.13,45640.148,237963.28,257197.5,26737.051,283934.56
809200,192352.34,45643.648,237996,257234.5,26739.4,283973.91
809300,192381.55,45647.16,238028.7,257271.5,26741.75,284013.25
809400,192410.73,45650.672,238061.41,257308.5,26744.1,284052.59
809500,192439.95,45654.18,238094.13,257345.5,26746.449,284091.94
809600,192469.16,45657.691,238126.84,257382.5,26748.801,284131.31
809700,192498.36,45661.199,238159.56,257419.5,26751.15,284170.66
809800,192527.56,45664.711,238192.28,257456.5,26753.5,284210
809900,192556.77,45668.219,238224.98,257493.5,26755.85,284249.34
810000,192585.97,45671.73,238257.7,257530.5,26758.199,284288.69
810100,192615.17,45675.238,238290.41,257567.5,26760.551,284328.06
810200,192644.38,45678.75,238323.13,257604.5,26762.9,284367.41
810300,192673.58,45682.262,238355.84,257641.5,26765.25,284406.75
810400,192702.78,45685.77,238388.55,257678.5,26767.6,284446.09
810500,192731.98,45689.281,238421.27,257715.5,26769.949,284485.44
810600,192761.19,45692.781,238453.97,257752.5,26772.301,284524.81
810700,192790.39,45696.289,238486.69,257789.5,26774.65,284564.16
810800,192819.59,45699.801,238519.39,257826.5,26777,284603.5
810900,192848.8,45703.309,238552.11,257863.5,26779.35,284642.84
811000,192878,45706.82,238584.81,257900.5,26781.699,284682.19
811100,192907.2,45710.328,238617.53,257937.5,26784.051,284721.56
811200,192936.41,45713.84,238650.25,257974.5,26786.4,284760.91
811300,192965.61,45717.352,238682.97,258011.5,26788.75,284800.25
811400,192994.81,45720.859,238715.67,258048.5,26791.1,284839.59
811500,193024.02,45724.371,238748.39,258085.5,26793.449,284878.94
811600,193053.22,45727.879,238781.09,258122.5,26795.801,284918.31
811700,193082.44,45731.391,238813.83,258159.5,26798.15,284957.66
811800,193111.63,45734.898,238846.53,258196.5,26800.5,284997
811900,193140.84,45738.41,238879.25,258233.5,26802.85,285036.34
812000,193170.05,45741.91,238911.95,258270.5,26805.199,285075.69
812100,193199.23,45745.422,238944.66,258307.5,26807.551,285115.06
812200,193228.45,45748.93,238977.38,258344.5,26809.9,285154.41
812300,193257.66,45752.441,239010.09,258381.5,26812.25,285193.75
812400,193286.84,45755.949,239042.8,258418.5,26814.6,285233.09
812500,193316.06,45759.461,239075.53,258455.5,26816.949,285272.44
812600,193345.27,45762.969,239108.23,258492.5,26819.301,285311.81
812700,193374.45,45766.48,239140.94,258529.5,26821.65,285351.16
812800,193403.67,45769.988,239173.66,258566.5,26824,285390.5
812900,193432.88,45773.5,239206.38,258603.5,26826.35,285429.84
813000,193462.08,45777.012,239239.09,258640.5,26828.699,285469.19
813100,193491.28,45780.52,239271.8,258677.5,26831.051,285508.56
813200,193520.48,45784.031,239304.52,258714.5,26833.4,285547.91
813300,193549.69,45787.539,239337.22,258751.5,26835.75,285587.25
813400,193578.89,45791.051,239369.94,258788.5,26838.1,285626.59
813500,193608.09,45794.551,239402.64,258825.5,26840.449,285665.94
813600,193637.3,45798.059,239435.36,258862.5,26842.801,285705.31
813700,193666.5,45801.57,239468.06,258899.5,26845.15,285744.66
813800,193695.7,45805.078,239500.78,258936.5,26847.5,285784
813900,193724.91,45808.59,239533.5,258973.5,26849.85,285823.34
814000,193754.11,45812.102,239566.22,259010.5,26852.199,285862.69
814100,193783.31,45815.609,239598.92,259047.5,26854.551,285902.06
814200,193812.52,45819.121,239631.64,259084.5,26856.9,285941.41
814300,193841.72,45822.629,239664.34,259121.5,26859.25,285980.75
814400,193870.94,45826.141,239697.08,259158.5,26861.6,286020.09
814500,193900.13,45829.648,239729.78,259195.5,26863.949,286059.44
814600,193929.33,45833.16,239762.48,259232.5,26866.301,286098.81
814700,193958.55,45836.672,239795.22,259269.5,26868.65,286138.16
814800,193987.73,45840.18,239827.91,259306.5,26871,286177.5
814900,194016.94,45843.68,239860.63,259343.5,26873.35,286216.84
815000,194046.16,45847.191,239893.34,259380.5,26875.699,286256.19
815100,194075.34,45850.699,239926.05,259417.5,26878.051,286295.56
815200,194104.56,45854.211,239958.78,259454.5,26880.4,286334.91
815300,194133.77,45857.719,239991.48,259491.5,26882.75,286374.25
815400,194162.95,45861.23,240024.19,259528.5,26885.1,286413.59
815500,194192.17,45864.738,240056.91,259565.5,26887.449,286452.94
815600,194221.38,45868.25,240089.63,259602.5,26889.801,286492.31
815700,194250.56,45871.762,240122.33,259639.5,26892.15,286531.66
815800,194279.78,45875.27,240155.05,259676.5,26894.5,286571
815900,194308.98,45878.781,240187.77,259713.5,26896.85,286610.34
816000,194338.19,45882.289,240220.47,259750.5,26899.199,286649.69
816100,194367.39,45885.801,240253.19,259787.5,26901.551,286689.06
816200,194396.59,45889.309,240285.91,259824.5,26903.9,286728.41
816300,194425.8,45892.809,240318.61,259861.5,26906.25,286767.75
816400,194455,45896.32,240351.31,259898.5,26908.6,286807.09
816500,194484.2,45899.828,240384.03,259935.5,26910.949,286846.44
816600,194513.41,45903.34,240416.75,259972.5,26913.301,286885.81
816700,194542.61,45906.852,240449.47,260009.5,26915.65,286925.16
816800,194571.81,45910.359,240482.17,260046.5,26918,286964.5
816900,194601.02,45913.871,240514.89,260083.5,26920.35,287003.84
817000,194630.22,45917.379,240547.59,260120.5,26922.699,287043.19
817100,194659.42,45920.891,240580.31,260157.5,26925.051,287082.56
817200,194688.63,45924.398,240613.03,260194.5,26927.4,287121.91
817300,194717.83,45927.91,240645.73,260231.5,26929.75,287161.25
817400,194747.03,45931.422,240678.45,260268.5,26932.1,287200.59
817500,194776.23,45934.93,240711.16,260305.5,26934.449,287239.94
817600,194805.44,45938.441,240743.88,260342.5,26936.801,287279.31
817700,194834.66,45941.941,240776.59,260379.5,26939.15,287318.66
817800,194863.84,45945.449,240809.3,260416.5,26941.5,287358
817900,194893.05,45948.961,240842,260453.5,26943.85,287397.34
818000,194922.27,45952.469,240874.73,260490.5,26946.199,287436.69
818100,194951.45,45955.98,240907.44,260527.5,26948.551,287476.06
818200,194980.66,45959.488,240940.14,260564.5,26950.9,287515.41
818300,195009.88,45963,240972.88,260601.5,26953.25,287554.75
818400,195039.06,45966.512,241005.58,260638.5,26955.6,287594.09
818500,195068.27,45970.02,241038.28,260675.5,26957.949,287633.44
818600,195097.48,45973.531,241071.02,260712.5,26960.301,287672.81
818700,195126.69,45977.039,241103.72,260749.5,26962.65,287712.16
818800,195155.89,45980.551,241136.44,260786.5,26965,287751.5
818900,195185.09,45984.059,241169.16,260823.5,26967.35,287790.84
819000,195214.3,45987.57,241201.88,260860.5,26969.699,287830.19
819100,195243.5,45991.078,241234.58,260897.5,26972.051,287869.56
819200,195272.7,45994.578,241267.28,260934.5,26974.4,287908.91
819300,195301.91,45998.09,241300,260971.5,26976.75,287948.25
819400,195331.11,46001.602,241332.72,261008.5,26979.1,287987.59
819500,195360.31,46005.109,241365.42,261045.5,26981.449,288026.94
819600,195389.52,46008.621,241398.14,261082.5,26983.801,288066.31
819700,195418.72,46012.129,241430.84,261119.5,26986.15,288105.66
819800,195447.92,46015.641,241463.56,261156.5,26988.5,288145
819900,195477.13,46019.148,241496.28,261193.5,26990.85,288184.34
820000,195506.33,46022.66,241528.98,261230.5,26993.199,288223.69
820100,195535.53,46026.172,241561.7,261267.5,26995.551,288263.06
820200,195564.73,46029.68,241594.41,261304.5,26997.9,288302.41
820300,195593.94,46033.191,241627.13,261341.5,27000.25,288341.75
820400,195623.14,46036.699,241659.84,261378.5,27002.6,288381.09
820500,195652.34,46040.211,241692.56,261415.5,27004.949,288420.44
820600,195681.55,46043.711,241725.25,261452.5,27007.301,288459.81
820700,195710.75,46047.219,241757.97,261489.5,27009.65,288499.16
820800,195739.95,46050.73,241790.69,261526.5,27012,288538.5
820900,195769.16,46054.238,241823.39,261563.5,27014.35,288577.84
821000,195798.38,46057.75,241856.13,261600.5,27016.699,288617.19
821100,195827.56,46061.262,241888.83,261637.5,27019.051,288656.56
821200,195856.77,46064.77,241921.53,261674.5,27021.4,288695.91
821300,195885.98,46068.281,241954.27,261711.5,27023.75,288735.25
821400,195915.19,46071.789,241986.97,261748.5,27026.1,288774.59
821500,195944.38,46075.301,242019.67,261785.5,27028.449,288813.94
821600,195973.59,46078.809,242052.41,261822.5,27030.801,288853.31
821700,196002.8,46082.32,242085.13,261859.5,27033.15,288892.66
821800,196031.98,46085.828,242117.81,261896.5,27035.5,288932
821900,196061.2,46089.34,242150.55,261933.5,27037.85,288971.34
822000,196090.41,46092.84,242183.25,261970.5,27040.199,289010.69
822100,196119.61,46096.352,242215.97,262007.5,27042.551,289050.06
822200,196148.81,46099.859,242248.67,262044.5,27044.9,289089.41
822300,196178.02,46103.371,242281.39,262081.5,27047.25,289128.75
822400,196207.22,46106.879,242314.09,262118.5,27049.6,289168.09
822500,196236.42,46110.391,242346.81,262155.5,27051.949,289207.44
822600,196265.63,46113.898,242379.53,262192.5,27054.301,289246.81
822700,196294.83,46117.41,242412.23,262229.5,27056.65,289286.16
822800,196324.03,46120.922,242444.95,262266.5,27059,289325.5
822900,196353.23,46124.43,242477.66,262303.5,27061.35,289364.84
823000,196382.44,46127.941,242510.38,262340.5,27063.699,289404.19
823100,196411.64,46131.449,242543.09,262377.5,27066.051,289443.56
823200,196440.84,46134.961,242575.81,262414.5,27068.4,289482.91
823300,196470.05,46138.469,242608.52,262451.5,27070.75,289522.25
823400,196499.25,46141.98,242641.23,262488.5,27073.1,289561.59
823500,196528.45,46145.48,242673.94,262525.5,27075.449,289600.94
823600,196557.66,46148.988,242706.64,262562.5,27077.801,289640.31
823700,196586.86,46152.5,242739.36,262599.5,27080.15,289679.66
823800,196616.06,46156.012,242772.08,262636.5,27082.5,289719
823900,196645.27,46159.52,242804.78,262673.5,27084.85,289758.34
824000,196674.47,46163.031,242837.5,262710.5,27087.199,289797.69
824100,196703.69,46166.539,242870.22,262747.5,27089.551,289837.06
824200,196732.88,46170.051,242902.92,262784.5,27091.9,289876.41
824300,196762.09,46173.559,242935.66,262821.5,27094.25,289915.75
824400,196791.3,46177.07,242968.38,262858.5,27096.6,289955.09
824500,196820.48,46180.578,243001.06,262895.5,27098.949,289994.44
824600,196849.7,46184.09,243033.8,262932.5,27101.301,290033.81
824700,196878.91,46187.602,243066.5,262969.5,27103.65,290073.16
824800,196908.09,46191.109,243099.2,263006.5,27106,290112.5
824900,196937.31,46194.609,243131.92,263043.5,27108.35,290151.84
825000,196966.52,46198.121,243164.64,263080.5,27110.699,290191.19
825100,196995.7,46201.629,243197.33,263117.5,27113.051,290230.56
825200,197024.92,46205.141,243230.06,263154.5,27115.4,290269.91
825300,197054.13,46208.648,243262.78,263191.5,27117.75,290309.25
825400,197083.33,46212.16,243295.48,263228.5,27120.1,290348.59
825500,197112.53,46215.672,243328.2,263265.5,27122.449,290387.94
825600,197141.73,46219.18,243360.91,263302.5,27124.801,290427.31
825700,197170.94,46222.691,243393.63,263339.5,27127.15,290466.66
825800,197200.14,46226.199,243426.34,263376.5,27129.5,290506
825900,197229.34,46229.711,243459.06,263413.5,27131.85,290545.34
826000,197258.55,46233.219,243491.77,263450.5,27134.199,290584.69
826100,197287.75,46236.73,243524.48,263487.5,27136.551,290624.06
826200,197316.95,46240.238,243557.19,263524.5,27138.9,290663.41
826300,197346.16,46243.738,243589.89,263561.5,27141.25,290702.75
826400,197375.36,46247.25,243622.61,263598.5,27143.6,290742.09
826500,197404.56,46250.762,243655.33,263635.5,27145.949,290781.44
826600,197433.77,46254.27,243688.03,263672.5,27148.301,290820.81
826700,197462.97,46257.781,243720.75,263709.5,27150.65,290860.16
826800,197492.19,46261.289,243753.47,263746.5,27153,290899.5
826900,197521.38,46264.801,243786.17,263783.5,27155.35,290938.84
827000,197550.58,46268.309,243818.89,263820.5,27157.699,290978.19
827100,197579.8,46271.82,243851.63,263857.5,27160.051,291017.56
827200,197608.98,46275.328,243884.31,263894.5,27162.4,291056.91
827300,197638.19,46278.84,243917.03,263931.5,27164.75,291096.25
827400,197667.41,46282.352,243949.75,263968.5,27167.1,291135.59
827500,197696.59,46285.859,243982.45,264005.5,27169.449,291174.94
827600,197725.81,46289.371,244015.19,264042.5,27171.801,291214.31
827700,197755.02,46292.871,244047.89,264079.5,27174.15,291253.66
827800,197784.2,46296.379,244080.58,264116.5,27176.5,291293
827900,197813.42,46299.891,244113.31,264153.5,27178.85,291332.34
828000,197842.63,46303.398,244146.03,264190.5,27181.199,291371.69
828100,197871.81,46306.91,244178.72,264227.5,27183.551,291411.06
828200,197901.03,46310.422,244211.45,264264.5,27185.9,291450.41
828300,197930.23,46313.93,244244.16,264301.5,27188.25,291489.75
828400,197959.44,46317.441,244276.88,264338.5,27190.6,291529.09
828500,197988.64,46320.949,244309.59,264375.5,27192.949,291568.44
828600,198017.84,46324.461,244342.31,264412.5,27195.301,291607.81
828700,198047.05,46327.969,244375.02,264449.5,27197.65,291647.16
828800,198076.25,46331.48,244407.73,264486.5,27200,291686.5
828900,198105.45,46334.988,244440.44,264523.5,27202.35,291725.84
829000,198134.66,46338.5,244473.16,264560.5,27204.699,291765.19
829100,198163.86,46342.012,244505.88,264597.5,27207.051,291804.56
829200,198193.06,46345.512,244538.58,264634.5,27209.4,291843.91
829300,198222.27,46349.02,244571.28,264671.5,27211.75,291883.25
829400,198251.47,46352.531,244604,264708.5,27214.1,291922.59
829500,198280.67,46356.039,244636.72,264745.5,27216.449,291961.94
829600,198309.88,46359.551,244669.42,264782.5,27218.801,292001.31
829700,198339.08,46363.059,244702.14,264819.5,27221.15,292040.66
829800,198368.3,46366.57,244734.88,264856.5,27223.5,292080
829900,198397.48,46370.078,244767.56,264893.5,27225.85,292119.34
830000,198426.69,46373.59,244800.28,264930.5,27228.199,292158.69
830100,198455.91,46377.102,244833,264967.5,27230.551,292198.06
830200,198485.09,46380.609,244865.7,265004.5,27232.9,292237.41
830300,198514.3,46384.121,244898.42,265041.5,27235.25,292276.75
830400,198543.52,46387.629,244931.14,265078.5,27237.6,292316.09
830500,198572.7,46391.141,244963.84,265115.5,27239.949,292355.44
830600,198601.91,46394.641,244996.55,265152.5,27242.301,292394.81
830700,198631.13,46398.148,245029.28,265189.5,27244.65,292434.16
830800,198660.31,46401.66,245061.97,265226.5,27247,292473.5
830900,198689.53,46405.172,245094.7,265263.5,27249.35,292512.84
831000,198718.73,46408.68,245127.41,265300.5,27251.699,292552.19
831100,198747.94,46412.191,245160.13,265337.5,27254.051,292591.56
831200,198777.14,46415.699,245192.84,265374.5,27256.4,292630.91
831300,198806.34,46419.211,245225.56,265411.5,27258.75,292670.25
831400,198835.55,46422.719,245258.27,265448.5,27261.1,292709.59
831500,198864.75,46426.23,245290.98,265485.5,27263.449,292748.94
831600,198893.95,46429.738,245323.69,265522.5,27265.801,292788.31
831700,198923.16,46433.25,245356.41,265559.5,27268.15,292827.66
831800,198952.36,46436.762,245389.13,265596.5,27270.5,292867
831900,198981.56,46440.27,245421.83,265633.5,27272.85,292906.34
832000,199010.77,46443.77,245454.53,265670.5,27275.199,292945.69
832100,199039.97,46447.281,245487.25,265707.5,27277.551,292985.06
832200,199069.17,46450.789,245519.97,265744.5,27279.9,293024.41
832300,199098.38,46454.301,245552.67,265781.5,27282.25,293063.75
832400,199127.58,46457.809,245585.39,265818.5,27284.6,293103.09
832500,199156.78,46461.32,245618.09,265855.5,27286.949,293142.44
832600,199185.98,46464.828,245650.81,265892.5,27289.301,293181.81
832700,199215.19,46468.34,245683.53,265929.5,27291.65,293221.16
832800,199244.39,46471.852,245716.25,265966.5,27294,293260.5
832900,199273.59,46475.359,245748.95,266003.5,27296.35,293299.84
833000,199302.8,46478.871,245781.67,266040.5,27298.699,293339.19
833100,199332.02,46482.379,245814.39,266077.5,27301.051,293378.56
833200,199361.2,46485.891,245847.09,266114.5,27303.4,293417.91
833300,199390.41,46489.398,245879.81,266151.5,27305.75,293457.25
833400,199419.63,46492.91,245912.53,266188.5,27308.1,293496.59
833500,199448.81,46496.41,245945.22,266225.5,27310.449,293535.94
833600,199478.02,46499.922,245977.94,266262.5,27312.801,293575.31
833700,199507.23,46503.43,246010.66,266299.5,27315.15,293614.66
833800,199536.44,46506.941,246043.38,266336.5,27317.5,293654
833900,199565.63,46510.449,246076.08,266373.5,27319.85,293693.34
834000,199594.84,46513.961,246108.81,266410.5,27322.199,293732.69
834100,199624.05,46517.469,246141.52,266447.5,27324.551,293772.06
834200,199653.25,46520.98,246174.23,266484.5,27326.9,293811.41
834300,199682.45,46524.488,246206.94,266521.5,27329.25,293850.75
834400,199711.66,46528,246239.66,266558.5,27331.6,293890.09
834500,199740.86,46531.512,246272.38,266595.5,27333.949,293929.44
834600,199770.06,46535.02,246305.08,266632.5,27336.301,293968.81
834700,199799.27,46538.531,246337.8,266669.5,27338.65,294008.16
834800,199828.47,46542.039,246370.5,266706.5,27341,294047.5
834900,199857.67,46545.539,246403.22,266743.5,27343.35,294086.84
835000,199886.88,46549.051,246435.92,266780.5,27345.699,294126.19
835100,199916.08,46552.559,246468.64,266817.5,27348.051,294165.56
835200,199945.28,46556.07,246501.34,266854.5,27350.4,294204.91
835300,199974.48,46559.578,246534.06,266891.5,27352.75,294244.25
835400,200003.69,46563.09,246566.78,266928.5,27355.1,294283.59
835500,200032.89,46566.602,246599.5,266965.5,27357.449,294322.94
835600,200062.09,46570.109,246632.2,267002.5,27359.801,294362.31
835700,200091.3,46573.621,246664.92,267039.5,27362.15,294401.66
835800,200120.5,46577.129,246697.63,267076.5,27364.5,294441
835900,200149.7,46580.641,246730.34,267113.5,27366.85,294480.34
836000,200178.91,46584.148,246763.06,267150.5,27369.199,294519.69
836100,200208.11,46587.66,246795.77,267187.5,27371.551,294559.06
836200,200237.31,46591.172,246828.48,267224.5,27373.9,294598.41
836300,200266.52,46594.672,246861.19,267261.5,27376.25,294637.75
836400,200295.73,46598.18,246893.91,267298.5,27378.6,294677.09
836500,200324.94,46601.691,246926.63,267335.5,27380.949,294716.44
836600,200354.13,46605.199,246959.33,267372.5,27383.301,294755.81
836700,200383.34,46608.711,246992.06,267409.5,27385.65,294795.16
836800,200412.55,46612.219,247024.77,267446.5,27388,294834.5
836900,200441.73,46615.73,247057.47,267483.5,27390.35,294873.84
837000,200470.95,46619.238,247090.19,267520.5,27392.699,294913.19
837100,200500.16,46622.75,247122.91,267557.5,27395.051,294952.56
837200,200529.34,46626.262,247155.61,267594.5,27397.4,294991.91
837300,200558.56,46629.77,247188.33,267631.5,27399.75,295031.25
837400,200587.77,46633.281,247221.05,267668.5,27402.1,295070.59
837500,200616.97,46636.789,247253.75,267705.5,27404.449,295109.94
837600,200646.17,46640.301,247286.47,267742.5,27406.801,295149.31
837700,200675.38,46643.801,247319.17,267779.5,27409.15,295188.66
837800,200704.58,46647.309,247351.89,267816.5,27411.5,295228
837900,200733.78,46650.82,247384.59,267853.5,27413.85,295267.34
838000,200762.98,46654.328,247417.31,267890.5,27416.199,295306.69
838100,200792.19,46657.84,247450.03,267927.5,27418.551,295346.06
838200,200821.39,46661.352,247482.75,267964.5,27420.9,295385.41
838300,200850.59,46664.859,247515.45,268001.5,27423.25,295424.75
838400,200879.8,46668.371,247548.17,268038.5,27425.6,295464.09
838500,200909,46671.879,247580.88,268075.5,27427.949,295503.44
838600,200938.2,46675.391,247613.59,268112.5,27430.301,295542.81
838700,200967.41,46678.898,247646.31,268149.5,27432.65,295582.16
838800,200996.61,46682.41,247679.02,268186.5,27435,295621.5
838900,201025.81,46685.922,247711.73,268223.5,27437.35,295660.84
839000,201055.02,46689.43,247744.44,268260.5,27439.699,295700.19
839100,201084.22,46692.941,247777.16,268297.5,27442.051,295739.56
839200,201113.44,46696.441,247809.88,268334.5,27444.4,295778.91
839300,201142.63,46699.949,247842.58,268371.5,27446.75,295818.25
839400,201171.83,46703.461,247875.28,268408.5,27449.1,295857.59
